Agência Nacional de Águas - ANA
Superintendência de Gestão da Rede Hidrometeorológica-SGH
Sistema de Informações Hidrológicas - Versão WEB
Fone: (61) 2109-5242
E-mail: hidro@ana.gov.br

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:2749041


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2749041;1;01/12/2010;1;"60,8";"229,0";8;14;1;1;1;;0;"4,2";"8,0";"12,6";"0,0";"24,6";"0,0";"1,2";"60,8";"0,0";"0,0";"0,0";"0,0";"19,8";"20,0";"0,0";"0,0";"5,0";"0,0";"0,0";"0,0";"16,4";"36,2";"8,2";"0,0";"2,8";"9,2";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/11/2010;1;"35,2";"130,4";16;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"9,2";"0,0";"0,0";"0,0";"0,0";"8,6";"0,0";"0,0";"0,0";"3,0";"35,2";"0,0";"7,0";"0,0";"0,0";"0,0";"33,2";"3,6";"0,0";"9,6";"0,0";"0,0";"0,0";"17,4";"3,6";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/10/2010;1;"37,8";"155,6";30;12;1;1;1;;0;"0,0";"26,8";"0,0";"0,0";"15,4";"0,0";"9,6";"9,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,4";"4,2";"1,2";"21,6";"0,0";"0,0";"0,0";"0,0";"2,4";"0,0";"5,2";"9,2";"0,0";"0,0";"0,0";"37,8";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/08/2010;1;"36,2";"72,8";1;4;1;1;1;;0;"36,2";"4,6";"1,0";"0,0";"31,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/2010;1;"27,4";"112,6";20;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"8,6";"1,4";"0,0";"15,8";"0,0";"0,0";"18,0";"0,0";"8,6";"0,0";"27,4";"0,0";"3,0";"24,8";"0,0";"5,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/06/2010;1;"23,4";"63,8";22;4;1;1;1;;0;"0,0";"0,0";"0,0";"13,8";"15,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,6";"23,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/05/2010;1;"55,0";"181,2";8;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"55,0";"1,0";"0,0";"15,2";"39,4";"1,2";"0,0";"0,0";"0,0";"0,0";"33,4";"36,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/04/2010;1;"63,0";"208,8";23;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"18,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"12,2";"24,0";"63,0";"6,6";"17,2";"43,6";"21,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/03/2010;1;"61,8";"203,6";26;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"31,2";"0,0";"14,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,6";"3,6";"0,0";"0,0";"35,4";"61,8";"0,0";"21,0";"0,0";"10,4";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/02/2010;1;"27,6";"100,6";12;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,6";"0,0";"0,0";"27,6";"8,0";"0,0";"0,0";"9,2";"11,6";"3,6";"0,0";"0,0";"0,0";"0,0";"7,2";"15,8";"0,0";"0,0";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;1;01/01/2010;1;"49,0";"206,8";18;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"34,0";"10,2";"0,0";"0,0";"0,0";"0,0";"11,4";"1,8";"10,4";"16,6";"0,0";"0,0";"0,0";"49,0";"0,0";"19,0";"31,0";"0,0";"11,4";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/12/2009;1;"62,0";"218,4";12;9;1;1;1;;0;"0,0";"0,0";"29,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"62,0";"0,0";"1,0";"0,0";"0,0";"0,0";"7,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,0";"28,4";"0,0";"57,2";"23,2";"0,0";"0,0";"8,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/11/2009;1;"25,0";"111,2";8;16;1;1;1;;0;"0,0";"0,0";"0,0";"0,8";"0,0";"1,0";"5,4";"25,0";"3,0";"0,0";"4,6";"0,0";"0,0";"0,0";"0,0";"5,2";"2,8";"0,0";"0,0";"18,8";"9,4";"2,0";"1,8";"0,0";"0,0";"3,4";"4,2";"17,2";"6,6";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/10/2009;1;"40,6";"181,4";12;15;1;1;1;;0;"25,0";"5,0";"0,0";"0,0";"2,4";"21,0";"14,8";"0,0";"5,4";"0,0";"0,0";"40,6";"3,2";"0,0";"21,8";"1,0";"14,4";"0,0";"4,0";"2,2";"0,0";"7,2";"0,0";"0,0";"0,0";"0,0";"13,4";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/09/2009;1;"106,8";"304,0";28;13;1;1;1;;0;"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"0,0";"31,8";"13,0";"28,4";"0,2";"30,0";"31,0";"0,0";"0,0";"0,0";"0,0";"3,4";"14,4";"0,0";"0,0";"0,0";"17,6";"0,0";"0,0";"0,0";"6,8";"106,8";"9,8";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/08/2009;1;"50,6";"156,0";1;7;1;1;1;;0;"50,6";"28,2";"0,0";"0,0";"0,0";"0,0";"11,8";"0,0";"4,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"24,2";"27,2";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/2009;1;"60,8";"198,6";17;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"1,2";"0,0";"33,0";"7,8";"21,0";"20,4";"19,0";"0,0";"1,0";"0,0";"23,0";"60,8";"0,0";"0,0";"0,0";"0,0";"4,6";"0,0";"0,0";"0,0";"0,0";"0,0";"4,0";"0,0";"0,0";"2,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/06/2009;1;"14,6";"55,4";17;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,4";"14,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,8";"2,8";"0,0";"1,2";"10,6";"0,0";"12,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/05/2009;1;"15,6";"68,4";14;7;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"4,0";"0,0";"0,0";"0,0";"11,0";"15,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,6";"0,0";"0,0";"15,2";"0,0";"4,8";"15,2";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/04/2009;1;"22,0";"56,6";23;3;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"13,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"20,8";"22,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/03/2009;1;"64,8";"96,4";9;6;1;1;1;;0;"0,0";"8,8";"11,2";"0,0";"0,0";"0,0";"0,0";"0,0";"64,8";"0,0";"3,4";"0,0";"0,2";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/02/2009;1;"36,0";"169,8";18;11;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"9,0";"0,0";"0,0";"17,8";"0,0";"18,0";"0,0";"3,0";"0,0";"0,0";"0,0";"0,0";"15,2";"36,0";"0,0";"0,0";"0,0";"17,4";"32,6";"12,4";"0,0";"4,6";"0,0";"3,8";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;1;01/01/2009;1;;;;;0;0;0;;0;"14,4";"22,6";"39,4";"9,8";"10,0";"0,0";"0,0";"0,0";"0,0";"13,4";"26,0";"3,6";"0,0";"2,8";"0,0";"0,0";"32,6";"8,4";"0,0";"6,8";"0,6";"0,0";"0,0";"0,0";"0,0";"0,0";"6,8";"0,0";"0,0";"9,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/12/2008;1;"17,8";"74,8";11;7;1;1;1;;0;"0,0";"0,0";"9,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"15,6";"17,8";"6,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,4";"11,2";"0,0";"0,0";"0,0";"0,0";"5,6";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/11/2008;1;"45,6";"193,8";10;14;1;1;1;;0;"0,0";"24,2";"4,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"45,6";"0,0";"43,4";"17,6";"0,0";"0,0";"0,0";"10,8";"0,0";"0,0";"0,0";"11,0";"8,2";"10,0";"6,0";"2,0";"1,8";"0,0";"4,8";"0,0";"4,2";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/10/2008;1;"60,6";"325,6";17;16;1;1;1;;0;"0,0";"35,0";"0,0";"33,6";"20,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"19,4";"0,0";"2,0";"0,0";"22,0";"60,6";"33,2";"4,2";"0,0";"0,0";"0,0";"9,8";"13,0";"7,0";"15,4";"14,0";"0,0";"11,4";"24,2";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/09/2008;1;"47,2";"163,9";6;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"47,2";"0,0";"0,0";"16,0";"0,0";"3,2";"24,4";"28,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"13,2";"1,3";"16,8";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/08/2008;1;"20,0";"76,5";2;9;1;1;1;;0;"3,8";"20,0";"0,0";"0,0";"0,0";"0,0";"8,0";"0,0";"7,4";"6,8";"1,8";"0,0";"6,2";"0,0";"3,7";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/2008;1;"18,4";"34,4";24;5;1;1;1;;0;"0,0";"0,0";"1,9";"3,2";"0,0";"0,0";"0,0";"0,0";"8,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,8";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/06/2008;1;"35,0";"144,2";27;10;1;1;1;;0;"0,0";"1,0";"1,2";"19,8";"0,0";"0,0";"0,8";"0,0";"0,0";"0,0";"0,0";"22,0";"0,0";"16,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,6";"0,0";"0,0";"0,0";"0,0";"0,0";"35,0";"3,2";"23,4";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/05/2008;1;"41,8";"68,0";3;3;1;1;1;;0;"0,0";"15,0";"41,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,2";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/04/2008;1;"26,0";"141,4";29;10;1;1;1;;0;"0,0";"0,0";"13,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"7,2";"18,6";"0,0";"8,8";"0,0";"16,4";"5,2";"0,0";"0,0";"17,6";"17,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"10,0";"26,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/03/2008;1;"45,4";"158,6";1;10;1;1;1;;0;"45,4";"0,0";"39,8";"0,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,2";"4,0";"0,0";"0,0";"0,0";"0,0";"13,4";"0,0";"0,0";"0,0";"7,0";"6,8";"0,0";"0,0";"0,0";"0,0";"5,8";"21,4";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/02/2008;1;"55,2";"167,6";18;10;1;1;1;;0;"2,0";"6,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,2";"10,0";"45,0";"0,0";"0,0";"0,0";"0,0";"20,4";"55,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"6,2";"0,0";"10,0";"0,0";"6,8";;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0
2749041;1;01/01/2008;1;"27,4";"166,8";31;13;1;1;1;;0;"5,2";"0,0";"23,0";"12,0";"9,4";"0,0";"13,0";"0,0";"0,0";"6,0";"0,0";"12,6";"0,0";"0,0";"0,0";"0,0";"2,8";"13,6";"26,6";"3,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"27,4";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/12/2007;1;"51,2";"189,5";6;12;1;1;1;;0;"0,0";"0,0";"0,0";"9,8";"3,8";"51,2";"1,2";"0,0";"0,0";"0,0";"39,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"21,4";"0,0";"0,0";"0,0";"1,1";"0,0";"6,8";"0,0";"7,4";"27,0";"0,0";"8,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/10/2007;1;"58,2";"178,5";17;10;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"3,0";"15,8";"16,4";"0,0";"5,6";"23,0";"58,2";"0,0";"0,0";"0,0";"10,2";"0,1";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"26,2";"20,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/09/2007;1;"42,6";"161,6";28;9;1;1;1;;0;"18,8";"0,0";"1,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"5,0";"7,4";"0,0";"34,2";"15,8";"18,6";"17,6";"0,0";"0,0";"0,0";"42,6";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/08/2007;1;"54,0";"76,8";31;3;1;1;1;;0;"0,0";"0,0";"13,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"9,6";"0,0";"0,0";"0,0";"54,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/07/2007;1;"80,0";"191,2";9;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"80,0";"3,4";"0,0";"0,0";"18,8";"9,4";"0,0";"0,0";"0,0";"16,4";"0,0";"0,0";"0,0";"16,8";"29,4";"0,0";"17,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/06/2007;1;"18,8";"44,2";28;4;1;1;1;;0;"6,4";"8,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"18,8";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/05/2007;1;"32,2";"166,4";17;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"23,2";"17,6";"0,0";"0,0";"9,4";"0,0";"13,8";"0,0";"0,0";"32,2";"24,4";"0,0";"0,0";"23,2";"22,6";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/04/2007;1;"21,8";"28,2";26;3;1;1;1;;0;"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"21,8";"4,2";"0,0";"0,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/03/2007;1;"61,4";"193,6";3;9;1;1;1;;0;"0,0";"0,0";"61,4";"8,8";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"11,4";"1,4";"25,0";"0,0";"0,0";"4,6";"0,0";"27,8";"11,4";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"41,8";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/02/2007;1;"56,8";"228,6";25;12;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"2,4";"8,6";"0,0";"0,0";"0,0";"27,8";"1,0";"0,0";"0,0";"12,6";"0,0";"0,0";"27,2";"24,2";"0,0";"12,8";"17,2";"0,0";"31,2";"56,8";"6,8";"0,0";"0,0";;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0
2749041;1;01/01/2007;1;"67,0";"185,0";20;8;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"24,2";"0,0";"0,0";"0,0";"0,0";"0,0";"16,4";"12,4";"0,0";"0,0";"3,6";"0,0";"0,0";"0,0";"67,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"14,8";"0,0";"21,6";"0,0";"25,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/12/2006;1;"34,6";"145,4";19;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"33,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"4,8";"0,0";"0,0";"34,6";"33,4";"12,0";"4,6";"0,0";"10,8";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/12/2006;1;"34,6";"145,4";19;9;1;1;1;;0;"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"33,0";"0,0";"0,0";"0,0";"0,0";"0,0";"2,2";"0,0";"0,0";"4,8";"0,0";"0,0";"34,6";"33,4";"12,0";"4,6";"0,0";"10,8";"0,0";"10,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;2;01/11/2006;1;"52,6";"132,4";19;9;1;1;1;;0;"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,8";"52,6";"18,8";"0,0";"0,0";"0,0";"0,0";"1,8";"5,8";"0,0";"14,8";"5,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;1;01/11/2006;1;"52,6";"132,4";19;9;1;1;1;;0;"3,8";"0,0";"0,0";"0,0";"0,0";"0,0";"12,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"17,8";"52,6";"18,8";"0,0";"0,0";"0,0";"0,0";"1,8";"5,8";"0,0";"14,8";"5,0";"0,0";;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0
2749041;2;01/10/2006;1;"37,0";"94,2";16;5;1;1;1;;0;"0,0";"17,8";"0,0";"0,0";"0,0";"20,2";"0,0";"0,0";"0,0";"0,0";"0,0";"17,8";"1,4";"0,0";"0,0";"37,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2749041;1;01/10/2006;1;"37,0";"94,2";16;5;1;1;1;;0;"0,0";"17,8";"0,0";"0,0";"0,0";"20,2";"0,0";"0,0";"0,0";"0,0";"0,0";"17,8";"1,4";"0,0";"0,0";"37,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";"0,0";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
